Node,Global Id,X,Y,Z,Vx Vel,Vy Vel,Vz Vel,Press,Temp,Scal1,TurbK,TurbD,HeatFlux,Shear Mag,NVol,Density,Mach
377,325,153.965,1722.12,0,41788.4,-8146300,0,-3163930,273.15,0,24.1519,583.109,0,0,0,1.20473E-06,0
378,326,236.935,1621.13,0,61812.6,-7934840,0,-4290260,273.15,0,23.8134,640.033,0,0,0,1.20473E-06,0
379,327,453.305,1545.26,0,35255.5,-7667900,0,-4830630,273.15,0,22.9923,552.103,0,0,0,1.20473E-06,0
380,320,446.05,320.978,0,504526,-6903290,0,-11285900,273.15,0,23.9626,1934.33,0,0,0,1.20473E-06,0
381,321,169.178,201.875,0,-153051,-6454420,0,-10947400,273.15,0,33.507,19043.2,0,0,0,1.20473E-06,0
382,322,129.787,230.826,0,130091,-7270190,0,-15348300,273.15,0,33.4056,14588.5,0,0,0,1.20473E-06,0
383,323,216.528,313.109,0,1470440,-6984650,0,-9979090,273.15,0,27.458,4855.47,0,0,0,1.20473E-06,0
384,444,531.576,36.1096,0,2238420,-366324,0,19594000,273.15,0,72.3256,173699,0,0,0,1.20473E-06,0
385,445,467.879,89.0231,0,790648,448436,0,21151900,273.15,0,65.8908,155351,0,0,0,1.20473E-06,0
386,446,480.638,183.926,0,-155050,-4895100,0,-2539940,273.15,0,25.3351,13846,0,0,0,1.20473E-06,0
387,447,203.776,170.037,0,-619549,-5212930,0,-4508670,273.15,0,34.8614,28899.2,0,0,0,1.20473E-06,0
388,440,592.134,221.818,0,4869.56,-5326220,0,-3282720,273.15,0,24.0291,7303.64,0,0,0,1.20473E-06,0
389,441,461.019,29.6272,0,1036910,-668408,0,20033100,273.15,0,67.4276,150381,0,0,0,1.20473E-06,0
390,442,419.368,28.1484,0,149225,-520168,0,20239700,273.15,0,62.3736,124419,0,0,0,1.20473E-06,0
391,443,497.55,26.3618,0,1504700,-552983,0,19664100,273.15,0,66.8142,156102,0,0,0,1.20473E-06,0
392,436,506.975,223.197,0,-290552,-5736190,0,-5942600,273.15,0,23.6933,5078.47,0,0,0,1.20473E-06,0
393,437,572.642,256.863,0,-401021,-5934000,0,-5703620,273.15,0,23.4904,3392.2,0,0,0,1.20473E-06,0
394,438,681.547,169.035,0,1752360,-4323150,0,-2768370,273.15,0,26.4016,22148.7,0,0,0,1.20473E-06,0
395,439,632.133,221.983,0,777945,-5448780,0,-4502060,273.15,0,23.7598,6845.74,0,0,0,1.20473E-06,0
396,432,63.6173,1820.66,0,23139.5,-8370970,0,-1821040,273.15,0,24.6436,762.199,0,0,0,1.20473E-06,0
397,433,731.308,273.545,0,1891770,-6696390,0,-13084800,273.15,0,23.8689,3742.14,0,0,0,1.20473E-06,0
398,434,653.092,258.523,0,978730,-6147830,0,-7659320,273.15,0,23.1927,3402.91,0,0,0,1.20473E-06,0
399,435,718.53,239.212,0,1970840,-6198000,0,-11196800,273.15,0,23.8667,5470.65,0,0,0,1.20473E-06,0
400,428,73.5774,1958.38,0,21834.8,-8284870,0,-178232,273.15,0,24.5419,712.99,0,0,0,1.20473E-06,0
401,429,65.8909,1774.28,0,25247.2,-8382780,0,-2481060,273.15,0,24.6091,751.064,0,0,0,1.20473E-06,0
402,430,148.661,1915.68,0,39673.1,-8051660,0,-599144,273.15,0,24.2719,598.617,0,0,0,1.20473E-06,0
403,431,27.5795,1892.19,0,13033.1,-8533530,0,-937876,273.15,0,24.9241,921.767,0,0,0,1.20473E-06,0
404,424,394.564,1957.31,0,13792.9,-7316320,0,-207577,273.15,0,23.42,631.55,0,0,0,1.20473E-06,0
405,425,35.9314,1665.38,0,32899.2,-8540300,0,-3674930,273.15,0,24.5296,743.875,0,0,0,1.20473E-06,0
406,426,66.4515,1730.45,0,26309.6,-8389350,0,-3045590,273.15,0,24.5631,741.656,0,0,0,1.20473E-06,0
407,427,212.876,1958.4,0,35511.9,-7915040,0,-180232,273.15,0,24.3023,696.006,0,0,0,1.20473E-06,0
408,420,721.715,1919.88,0,30980.2,-7934750,0,-607363,273.15,0,25.4228,1775.51,0,0,0,1.20473E-06,0
409,421,335.426,1915.1,0,33168.5,-7315720,0,-631765,273.15,0,23.5122,649.581,0,0,0,1.20473E-06,0
410,422,495.768,1803.57,0,11996.9,-7867360,0,-2136110,273.15,0,23.5108,557.638,0,0,0,1.20473E-06,0
411,423,433.968,1961.8,0,10703,-7581230,0,-145423,273.15,0,23.6555,653.752,0,0,0,1.20473E-06,0
412,416,771.906,1702.14,0,-1140.23,-8478050,0,-3488810,273.15,0,27.5563,5176.12,0,0,0,1.20473E-06,0
413,417,764.442,1896.17,0,-29766.9,-8172760,0,-931578,273.15,0,27.7882,6257.9,0,0,0,1.20473E-06,0
414,418,762.899,1811.23,0,-18886.7,-8273460,0,-2094110,273.15,0,27.9539,6109.77,0,0,0,1.20473E-06,0
415,419,609.979,1959.91,0,22078.6,-7921160,0,-190908,273.15,0,23.6468,540.796,0,0,0,1.20473E-06,0
416,412,37.4771,1187.98,0,-55613.8,-7867380,0,-3624000,273.15,0,23.6162,738.942,0,0,0,1.20473E-06,0
417,413,134.126,1233.57,0,-131957,-7583630,0,-2880740,273.15,0,22.8514,632.269,0,0,0,1.20473E-06,0
418,414,97.4841,1240.47,0,-88213.1,-7741220,0,-3243960,273.15,0,23.0731,640.431,0,0,0,1.20473E-06,0
419,415,51.0493,1153.53,0,-89308.3,-7843970,0,-3855910,273.15,0,23.5158,823.712,0,0,0,1.20473E-06,0
420,408,254.356,1488.43,0,79382,-7703890,0,-4585320,273.15,0,23.3512,589.112,0,0,0,1.20473E-06,0
421,409,176.522,1486.21,0,61852.6,-7911320,0,-4501410,273.15,0,23.4619,551.179,0,0,0,1.20473E-06,0
422,410,215.157,1345.03,0,-28935.9,-7518010,0,-3148240,273.15,0,22.9808,582.472,0,0,0,1.20473E-06,0
423,411,258.09,1338.65,0,-11037,-7289250,0,-2722860,273.15,0,22.9095,591.644,0,0,0,1.20473E-06,0
424,404,39.5052,1331.1,0,-7823.71,-8021600,0,-4157190,273.15,0,23.7505,605.108,0,0,0,1.20473E-06,0
425,405,140.228,1271.36,0,-89285.9,-7599500,0,-3012310,273.15,0,22.8934,593.793,0,0,0,1.20473E-06,0
426,406,345.242,1268.94,0,5935.93,-6822120,0,-360484,273.15,0,22.5836,617.519,0,0,0,1.20473E-06,0
427,407,255.866,1272.67,0,-117502,-7150960,0,-1599070,273.15,0,22.7645,609.7,0,0,0,1.20473E-06,0
428,400,653.438,1298.99,0,277778,-7532530,0,-4444550,273.15,0,22.9993,643.651,0,0,0,1.20473E-06,0
429,401,690.147,1274.8,0,332145,-7532490,0,-4585380,273.15,0,23.1795,782.316,0,0,0,1.20473E-06,0
430,402,687.356,1421.88,0,72990.9,-7849210,0,-5670920,273.15,0,23.6002,746.41,0,0,0,1.20473E-06,0
431,403,67.7746,1295.58,0,-25707.8,-7904470,0,-3742330,273.15,0,23.3946,596.698,0,0,0,1.20473E-06,0
432,396,453.474,1259.71,0,215625,-6976960,0,-749279,273.15,0,22.4526,680.611,0,0,0,1.20473E-06,0
433,397,473.289,1195.25,0,283806,-7105540,0,-535290,273.15,0,22.4254,842.964,0,0,0,1.20473E-06,0
434,398,541.85,1255.57,0,379331,-7185170,0,-1692070,273.15,0,22.4231,665.471,0,0,0,1.20473E-06,0
435,399,750.902,1347.16,0,72553.1,-8147930,0,-5855350,273.15,0,24.2443,1413.89,0,0,0,1.20473E-06,0
436,392,114.867,752.046,0,646977,-7774050,0,-8052750,273.15,0,25.9663,3353.71,0,0,0,1.20473E-06,0
437,393,755.276,1250.09,0,132527,-8006990,0,-5427190,273.15,0,23.7969,1258.54,0,0,0,1.20473E-06,0
438,394,757.165,1217.49,0,226569,-7989350,0,-5215120,273.15,0,23.7382,1349.26,0,0,0,1.20473E-06,0
439,395,640.864,1260.04,0,394204,-7395300,0,-3496810,273.15,0,22.8316,674.816,0,0,0,1.20473E-06,0
440,388,179.457,462.52,0,1968140,-7503810,0,-12190600,273.15,0,27.6116,4209.41,0,0,0,1.20473E-06,0
441,389,56.8421,668.403,0,806536,-7494920,0,-5462970,273.15,0,28.3488,5561.48,0,0,0,1.20473E-06,0
442,390,56.5617,626.517,0,932344,-7543310,0,-6059990,273.15,0,29.2066,6560.15,0,0,0,1.20473E-06,0
443,391,172.322,667.79,0,1148220,-7897120,0,-12162500,273.15,0,25.9166,3301.45,0,0,0,1.20473E-06,0
444,384,230.467,810.145,0,631989,-7917390,0,-11502500,273.15,0,24.1653,2189.39,0,0,0,1.20473E-06,0
445,385,167.924,793.816,0,626735,-7869110,0,-9832890,273.15,0,24.8507,2569.72,0,0,0,1.20473E-06,0
446,386,226.727,723.037,0,882762,-7978900,0,-13436600,273.15,0,24.7649,2558.03,0,0,0,1.20473E-06,0
447,387,239.894,433.31,0,1657570,-7322080,0,-12752000,273.15,0,26.7191,3830.33,0,0,0,1.20473E-06,0
448,508,268.577,842.337,0,619661,-7907060,0,-11945500,273.15,0,23.8051,2031.29,0,0,0,1.20473E-06,0
449,509,311.35,869.499,0,584252,-7889220,0,-12394000,273.15,0,23.5388,1955.52,0,0,0,1.20473E-06,0
450,510,323.436,807.374,0,699713,-7931990,0,-14094400,273.15,0,23.8132,2200.57,0,0,0,1.20473E-06,0
451,511,262.424,796.766,0,717630,-7947790,0,-12813300,273.15,0,24.0741,2199.28,0,0,0,1.20473E-06,0
452,504,203.389,869.318,0,406149,-7822890,0,-9218870,273.15,0,23.9401,1976.06,0,0,0,1.20473E-06,0
453,505,137.557,891.175,0,67061.8,-7711570,0,-6481160,273.15,0,24.2043,1986.7,0,0,0,1.20473E-06,0
454,506,418.43,723.099,0,374129,-7809090,0,-14525600,273.15,0,23.8398,2323.3,0,0,0,1.20473E-06,0
455,507,367.161,767.798,0,591456,-7902470,0,-14938000,273.15,0,23.8711,2300.26,0,0,0,1.20473E-06,0
456,500,38.792,997.416,0,-127557,-7760490,0,-5035540,273.15,0,24.2168,1585.1,0,0,0,1.20473E-06,0
457,501,78.5526,923.727,0,-146466,-7666860,0,-5212240,273.15,0,24.4469,1974.26,0,0,0,1.20473E-06,0
458,502,24.8505,876.758,0,-49646.6,-7593560,0,-4862740,273.15,0,25.2745,2608.22,0,0,0,1.20473E-06,0
459,503,25.8743,914.096,0,-83030,-7650480,0,-5025320,273.15,0,24.9201,2271.31,0,0,0,1.20473E-06,0
460,496,802.722,436.977,0,2346160,-7517740,0,-16932800,273.15,0,26.5994,4739.45,0,0,0,1.20473E-06,0
461,497,814.345,525.782,0,2110680,-7871080,0,-19042800,273.15,0,28.0506,6152.8,0,0,0,1.20473E-06,0
462,498,847.414,539.578,0,2329540,-7980210,0,-21761600,273.15,0,28.7622,6617.82,0,0,0,1.20473E-06,0
463,499,29.3507,956.329,0,-102403,-7712860,0,-5084900,273.15,0,24.5478,1911.24,0,0,0,1.20473E-06,0
464,492,773.899,694.352,0,975350,-8216690,0,-17013800,273.15,0,26.9193,5699.93,0,0,0,1.20473E-06,0
465,493,684.888,648.987,0,517151,-7820620,0,-14278500,273.15,0,24.3673,2825.25,0,0,0,1.20473E-06,0
466,494,754.722,616.522,0,1184020,-7933640,0,-15826000,273.15,0,26.4188,5050.12,0,0,0,1.20473E-06,0
467,495,851.998,428.092,0,2734980,-7467850,0,-19855300,273.15,0,27.8795,5442.02,0,0,0,1.20473E-06,0
468,488,669.951,583.308,0,442100,-7611210,0,-12873000,273.15,0,24.3058,2543.66,0,0,0,1.20473E-06,0
469,489,732.628,540.441,0,1122060,-7635230,0,-13459900,273.15,0,25.6203,4034.3,0,0,0,1.20473E-06,0
470,490,661.796,488.433,0,339098,-7384630,0,-11994600,273.15,0,24.1601,2242.22,0,0,0,1.20473E-06,0
471,491,731.201,707.619,0,632484,-8137310,0,-16154200,273.15,0,25.2369,3859.18,0,0,0,1.20473E-06,0
472,484,908.83,647.959,0,2151860,-8330380,0,-23808300,273.15,0,30.7113,9646.22,0,0,0,1.20473E-06,0
473,485,837.032,572.834,0,2073570,-8094370,0,-21278400,273.15,0,28.6693,6842.11,0,0,0,1.20473E-06,0
474,486,929.39,551.849,0,2286410,-8180410,0,-25875600,273.15,0,30.9935,8753.92,0,0,0,1.20473E-06,0
475,487,643.956,516.942,0,229445,-7437480,0,-12392800,273.15,0,24.0071,2094.62,0,0,0,1.20473E-06,0
476,480,585.403,527.929,0,286409,-7528140,0,-13516200,273.15,0,23.7394,1824.54,0,0,0,1.20473E-06,0
477,481,549.984,578.966,0,337357,-7641570,0,-13885200,273.15,0,23.6333,1856.09,0,0,0,1.20473E-06,0
478,482,570.231,500.166,0,252516,-7478010,0,-13509700,273.15,0,23.7667,1729.01,0,0,0,1.20473E-06,0
479,483,915.511,596.532,0,2233740,-8286530,0,-25126000,273.15,0,30.8597,9113.63,0,0,0,1.20473E-06,0
480,476,593.857,470.64,0,130477,-7351480,0,-12724400,273.15,0,23.7596,1741.15,0,0,0,1.20473E-06,0
481,477,607.933,437.747,0,45750.3,-7222680,0,-11868000,273.15,0,23.7268,1725.38,0,0,0,1.20473E-06,0
482,478,552.935,385.642,0,62069.9,-7114430,0,-12070500,273.15,0,23.8878,1737.93,0,0,0,1.20473E-06,0
483,479,462.624,702.477,0,257006,-7780290,0,-13922900,273.15,0,23.5958,2203.53,0,0,0,1.20473E-06,0
484,472,520.772,315.818,0,36893,-6764670,0,-10462100,273.15,0,23.743,1933.89,0,0,0,1.20473E-06,0
485,473,528.778,257.264,0,-338692,-6127500,0,-7226330,273.15,0,23.4581,2973.64,0,0,0,1.20473E-06,0
486,474,597.16,283.064,0,-183779,-6271500,0,-6925560,273.15,0,23.3245,2374.8,0,0,0,1.20473E-06,0
487,475,560.698,332.163,0,-179395,-6737550,0,-9886770,273.15,0,23.6424,1859.53,0,0,0,1.20473E-06,0
488,468,603.013,358.737,0,-79489.1,-6879950,0,-10201000,273.15,0,23.4914,1718.92,0,0,0,1.20473E-06,0
489,469,670.472,295.813,0,1103630,-6579570,0,-9666670,273.15,0,23.3482,2647.57,0,0,0,1.20473E-06,0
490,470,673.153,362.368,0,800223,-7007950,0,-11073700,273.15,0,23.7149,2244.1,0,0,0,1.20473E-06,0
491,471,485.281,248.196,0,46279.6,-6141160,0,-7983680,273.15,0,23.5217,3252.56,0,0,0,1.20473E-06,0
492,464,800.03,372.776,0,2253730,-7363260,0,-16713400,273.15,0,25.6534,4033.29,0,0,0,1.20473E-06,0
493,465,627.8,477.075,0,130333,-7334890,0,-12213500,273.15,0,23.8414,1885.1,0,0,0,1.20473E-06,0
494,466,666.575,419.878,0,427406,-7218890,0,-11378800,273.15,0,23.9882,2177.25,0,0,0,1.20473E-06,0
495,467,635.008,288.038,0,583752,-6326110,0,-7559080,273.15,0,23.1731,2540.95,0,0,0,1.20473E-06,0
496,460,714.317,367.616,0,1328640,-7197220,0,-13190500,273.15,0,24.2499,2952.45,0,0,0,1.20473E-06,0
497,461,706.359,302.061,0,1564020,-6784460,0,-11924400,273.15,0,23.6841,3028.52,0,0,0,1.20473E-06,0
498,462,820.936,405.751,0,2507690,-7425270,0,-17727100,273.15,0,26.5337,4522.11,0,0,0,1.20473E-06,0
499,463,737.963,401.106,0,1548020,-7395760,0,-14011900,273.15,0,25.0384,3807.92,0,0,0,1.20473E-06,0
500,456,365.595,181.018,0,1617540,-4937480,0,-539124,273.15,0,26.7075,12714.8,0,0,0,1.20473E-06,0
501,457,330.807,137.817,0,1859740,-2546770,0,9936310,273.15,0,33.056,39855.2,0,0,0,1.20473E-06,0
502,458,422.415,123.452,0,995764,-2711520,0,11659100,273.15,0,32.4293,50058.9,0,0,0,1.20473E-06,0
503,459,741.265,304.135,0,1820210,-7010860,0,-14276300,273.15,0,24.1795,3416.98,0,0,0,1.20473E-06,0
504,452,338.972,207.934,0,1638400,-5272510,0,-1368590,273.15,0,26.3062,8976.02,0,0,0,1.20473E-06,0
505,453,420.488,180.65,0,937587,-4985160,0,-3221410,273.15,0,25.4824,11995,0,0,0,1.20473E-06,0
506,454,249.204,110.307,0,-998993,-1872810,0,11697100,273.15,0,44.634,78487.8,0,0,0,1.20473E-06,0
507,455,314.582,171.52,0,1594040,-4299470,0,3646040,273.15,0,29.0618,20036,0,0,0,1.20473E-06,0
508,448,211.448,213.773,0,131131,-6134060,0,-7667300,273.15,0,30.8736,14635.2,0,0,0,1.20473E-06,0
509,449,274.044,177.139,0,30722.2,-4415440,0,1774720,273.15,0,30.8825,23882.2,0,0,0,1.20473E-06,0
510,450,241.03,148.334,0,-675383,-4050570,0,2241490,273.15,0,35.3857,39329.4,0,0,0,1.20473E-06,0
511,451,412.253,212.533,0,932432,-5716200,0,-6582950,273.15,0,24.5811,6033.83,0,0,0,1.20473E-06,0
512,60,800,1422.16,0,0,-8570490,0,-5845070,273.15,0,25.1563,2191.95,0,0,0,1.20473E-06,0
513,61,800,1466.59,0,0,-8673620,0,-5616670,273.15,0,25.4972,2533.65,0,0,0,1.20473E-06,0
514,62,800,1511.02,0,0,-8754380,0,-5406390,273.15,0,25.9204,2997.91,0,0,0,1.20473E-06,0
515,63,800,1555.46,0,0,-8832070,0,-5140540,273.15,0,26.4258,3599.47,0,0,0,1.20473E-06,0
516,56,800,1244.43,0,0,-7862570,0,-4783250,273.15,0,24.3557,1609.45,0,0,0,1.20473E-06,0
517,57,800,1288.86,0,0,-8138210,0,-5680720,273.15,0,24.4884,1653.39,0,0,0,1.20473E-06,0
518,58,800,1333.3,0,0,-8314730,0,-5996620,273.15,0,24.6786,1768.08,0,0,0,1.20473E-06,0
519,59,800,1377.73,0,0,-8437660,0,-5930220,273.15,0,24.8562,1911.49,0,0,0,1.20473E-06,0
520,52,844.444,1034.13,0,1848670,-6899330,0,-8921920,273.15,0,24.7437,3134.73,0,0,0,1.20473E-06,0
521,53,833.333,1075.6,0,1818760,-6787720,0,-9313400,273.15,0,24.3866,2574.93,0,0,0,1.20473E-06,0
522,54,822.222,1117.07,0,1812110,-6762870,0,-10237000,273.15,0,24.2223,2187.36,0,0,0,1.20473E-06,0
523,55,811.111,1158.53,0,1811400,-6760220,0,-10345100,273.15,0,24.2167,1895.03,0,0,0,1.20473E-06,0
524,48,888.889,868.262,0,2056610,-7675370,0,-12951100,273.15,0,27.628,7108.86,0,0,0,1.20473E-06,0
525,49,877.778,909.729,0,2002340,-7472840,0,-11125800,273.15,0,26.77,5952.01,0,0,0,1.20473E-06,0
526,50,866.667,951.197,0,1947210,-7267070,0,-9886960,273.15,0,25.956,4836.85,0,0,0,1.20473E-06,0
527,51,855.556,992.664,0,1895260,-7073210,0,-9109420,273.15,0,25.283,3901.3,0,0,0,1.20473E-06,0
528,44,933.333,702.393,0,2220630,-8287490,0,-22162400,273.15,0,30.3528,10129,0,0,0,1.20473E-06,0
529,45,922.222,743.86,0,2192420,-8182210,0,-19871000,273.15,0,29.8236,9650.27,0,0,0,1.20473E-06,0
530,46,911.111,785.328,0,2155190,-8043270,0,-17564200,273.15,0,29.1802,8996.29,0,0,0,1.20473E-06,0
531,47,900,826.795,0,2108580,-7869340,0,-15183700,273.15,0,28.4005,8076.06,0,0,0,1.20473E-06,0
532,40,977.778,536.524,0,2175910,-8120590,0,-26689600,273.15,0,31.7755,9501.69,0,0,0,1.20473E-06,0
533,41,966.667,577.992,0,2220690,-8287730,0,-26220300,273.15,0,31.3376,9527.37,0,0,0,1.20473E-06,0
534,42,955.556,619.459,0,2237460,-8350300,0,-25275100,273.15,0,31.055,9771.38,0,0,0,1.20473E-06,0
535,43,944.444,660.926,0,2233420,-8335250,0,-23828700,273.15,0,30.7526,10005.6,0,0,0,1.20473E-06,0
536,36,1000,329.884,0,0,-6185120,0,-8223470,273.15,0,33.6243,18129,0,0,0,1.20473E-06,0
537,37,1000,371.119,0,0,-6530340,0,-12165000,273.15,0,33.1968,16355,0,0,0,1.20473E-06,0
538,38,1000,412.354,0,0,-6871350,0,-16288600,273.15,0,33.2798,14802.6,0,0,0,1.20473E-06,0
539,39,988.889,495.057,0,2071530,-7731070,0,-25873500,273.15,0,32.3324,10289.2,0,0,0,1.20473E-06,0
540,32,1000,164.942,0,0,-3336840,0,8608930,273.15,0,38.7368,42311.6,0,0,0,1.20473E-06,0
541,33,1000,206.177,0,0,-4533340,0,4573620,273.15,0,35.08,25831.2,0,0,0,1.20473E-06,0
542,34,1000,247.413,0,0,-5186970,0,680084,273.15,0,33.7073,20451.6,0,0,0,1.20473E-06,0
543,35,1000,288.648,0,0,-5728620,0,-3532070,273.15,0,33.8262,19033,0,0,0,1.20473E-06,0
544,28,956.522,0,0,0,250000,0,17088800,273.15,0,16.8624,223.607,0,0,0,1.20473E-06,0
545,29,1000,41.2354,0,0,220172,0,16994900,273.15,0,58.8068,84636.2,0,0,0,1.20473E-06,0
546,30,1000,82.4709,0,0,189897,0,16600600,273.15,0,72.703,131506,0,0,0,1.20473E-06,0
547,31,1000,123.706,0,0,-1498680,0,12975500,273.15,0,50.7305,83741.5,0,0,0,1.20473E-06,0
548,24,782.609,0,0,0,250000,0,16777600,273.15,0,16.8624,223.607,0,0,0,1.20473E-06,0
549,25,826.087,0,0,0,250000,0,15729900,273.15,0,16.8624,223.607,0,0,0,1.20473E-06,0
550,26,869.565,0,0,0,250000,0,17015700,273.15,0,16.8624,223.607,0,0,0,1.20473E-06,0
551,27,913.044,0,0,0,250000,0,16658400,273.15,0,16.8624,223.607,0,0,0,1.20473E-06,0
552,20,608.696,0,0,0,250000,0,17257500,273.15,0,16.8624,223.607,0,0,0,1.20473E-06,0
553,21,652.174,0,0,0,250000,0,15367900,273.15,0,16.8624,223.607,0,0,0,1.20473E-06,0
554,22,695.652,0,0,0,250000,0,14829400,273.15,0,16.8624,223.607,0,0,0,1.20473E-06,0
555,23,739.13,0,0,0,250000,0,15539100,273.15,0,16.8624,223.607,0,0,0,1.20473E-06,0
556,16,434.783,0,0,0,250000,0,20393700,273.15,0,16.8624,223.607,0,0,0,1.20473E-06,0
557,17,478.261,0,0,0,250000,0,20502100,273.15,0,16.8624,223.607,0,0,0,1.20473E-06,0
558,18,521.739,0,0,0,250000,0,20475400,273.15,0,16.8624,223.607,0,0,0,1.20473E-06,0
559,19,565.217,0,0,0,250000,0,19204100,273.15,0,16.8624,223.607,0,0,0,1.20473E-06,0
560,12,260.87,0,0,0,250000,0,18791500,273.15,0,16.8624,223.607,0,0,0,1.20473E-06,0
561,13,304.348,0,0,0,250000,0,19274400,273.15,0,16.8624,223.607,0,0,0,1.20473E-06,0
562,14,347.826,0,0,0,250000,0,19552700,273.15,0,16.8624,223.607,0,0,0,1.20473E-06,0
563,15,391.304,0,0,0,250000,0,20169400,273.15,0,16.8624,223.607,0,0,0,1.20473E-06,0
564,8,86.9565,0,0,0,250000,0,22129600,273.15,0,16.8624,223.607,0,0,0,1.20473E-06,0
565,9,130.435,0,0,0,250000,0,15593300,273.15,0,16.8624,223.607,0,0,0,1.20473E-06,0
566,10,173.913,0,0,0,250000,0,17069700,273.15,0,16.8624,223.607,0,0,0,1.20473E-06,0
567,11,217.391,0,0,0,250000,0,17215000,273.15,0,16.8624,223.607,0,0,0,1.20473E-06,0
568,4,800,1200,0,890339,-6892510,0,-6974650,273.15,0,24.2034,1666.26,0,0,0,1.20473E-06,0
569,5,800,2000,0,0,-9293000,0,0,273.15,0,31.4066,12359.3,0,0,0,1.20473E-06,0
570,6,0,2000,0,0,-8704160,0,0,273.15,0,25.2733,1130.37,0,0,0,1.20473E-06,0
571,7,43.4783,0,0,0,250000,0,20910100,273.15,0,16.8624,223.607,0,0,0,1.20473E-06,0
572,1,0,0,0,0,250000,0,19255200,273.15,0,16.8624,223.607,0,0,0,1.20473E-06,0
573,2,1000,0,0,0,250000,0,16968800,273.15,0,16.8624,223.607,0,0,0,1.20473E-06,0
574,3,1000,453.59,0,915202,-6797300,0,-21343400,273.15,0,32.8805,12479.2,0,0,0,1.20473E-06,0
575,124,0,444.883,0,0,-8123810,0,-13389700,273.15,0,32.9515,12041.6,0,0,0,1.20473E-06,0
576,125,0,400.452,0,0,-8222760,0,-15715400,273.15,0,33.4286,12523.9,0,0,0,1.20473E-06,0
577,126,0,356.02,0,0,-8268330,0,-17632500,273.15,0,33.7651,12798.6,0,0,0,1.20473E-06,0
578,127,0,311.588,0,0,-8216860,0,-19097100,273.15,0,34.0478,13092.8,0,0,0,1.20473E-06,0
579,120,0,622.611,0,0,-7562770,0,-5052150,273.15,0,29.7999,7716.29,0,0,0,1.20473E-06,0
580,121,0,578.179,0,0,-7678590,0,-6551530,273.15,0,30.717,9056.69,0,0,0,1.20473E-06,0
581,122,0,533.747,0,0,-7839480,0,-8582580,273.15,0,31.6025,10336.5,0,0,0,1.20473E-06,0
582,123,0,489.315,0,0,-7988210,0,-10945500,273.15,0,32.3409,11325.9,0,0,0,1.20473E-06,0
583,116,0,800.339,0,0,-7484040,0,-3812700,273.15,0,26.3377,3555.38,0,0,0,1.20473E-06,0
584,117,0,755.907,0,0,-7451830,0,-3293400,273.15,0,27.1034,4286.47,0,0,0,1.20473E-06,0
585,118,0,711.475,0,0,-7451170,0,-3429270,273.15,0,27.9853,5284.94,0,0,0,1.20473E-06,0
586,119,0,667.043,0,0,-7488000,0,-3993650,273.15,0,28.8761,6423.67,0,0,0,1.20473E-06,0
587,112,0,978.066,0,0,-7746820,0,-5139730,273.15,0,24.4381,1742.2,0,0,0,1.20473E-06,0
588,113,0,933.634,0,0,-7681840,0,-5055330,273.15,0,24.786,2104.08,0,0,0,1.20473E-06,0
589,114,0,889.202,0,0,-7609010,0,-4796740,273.15,0,25.2016,2516.52,0,0,0,1.20473E-06,0
590,115,0,844.771,0,0,-7540930,0,-4301320,273.15,0,25.7232,3007.64,0,0,0,1.20473E-06,0
591,108,0,1155.79,0,0,-7896480,0,-3993820,273.15,0,23.9107,813.052,0,0,0,1.20473E-06,0
592,109,0,1111.36,0,0,-7869430,0,-4400410,273.15,0,23.9209,966.778,0,0,0,1.20473E-06,0
593,110,0,1066.93,0,0,-7847610,0,-4809870,273.15,0,23.9837,1165.28,0,0,0,1.20473E-06,0
594,111,0,1022.5,0,0,-7798230,0,-5023430,273.15,0,24.1716,1447.46,0,0,0,1.20473E-06,0
595,104,0,1333.52,0,0,-8046270,0,-4210010,273.15,0,24.038,623.909,0,0,0,1.20473E-06,0
596,105,0,1289.09,0,0,-7963540,0,-3857520,273.15,0,24.0056,626.813,0,0,0,1.20473E-06,0
597,106,0,1244.66,0,0,-7912850,0,-3582820,273.15,0,23.9724,655.263,0,0,0,1.20473E-06,0
598,107,0,1200.23,0,0,-7896120,0,-3647290,273.15,0,23.9334,717.55,0,0,0,1.20473E-06,0
599,100,0,1511.25,0,0,-8375160,0,-4586880,273.15,0,24.193,644.641,0,0,0,1.20473E-06,0
600,101,0,1466.82,0,0,-8305910,0,-4678080,273.15,0,24.1353,637.212,0,0,0,1.20473E-06,0
601,102,0,1422.39,0,0,-8215050,0,-4607720,273.15,0,24.1001,633.744,0,0,0,1.20473E-06,0
602,103,0,1377.95,0,0,-8123290,0,-4443290,273.15,0,24.053,625.94,0,0,0,1.20473E-06,0
603,96,0,1688.98,0,0,-8605180,0,-3410830,273.15,0,24.6289,778.913,0,0,0,1.20473E-06,0
604,97,0,1644.54,0,0,-8556520,0,-3737050,273.15,0,24.5188,735.905,0,0,0,1.20473E-06,0
605,98,0,1600.11,0,0,-8498150,0,-3995370,273.15,0,24.3976,696.764,0,0,0,1.20473E-06,0
606,99,0,1555.68,0,0,-8433670,0,-4332910,273.15,0,24.2637,658.785,0,0,0,1.20473E-06,0
607,92,0,1866.7,0,0,-8683800,0,-1250330,273.15,0,24.9775,967.656,0,0,0,1.20473E-06,0
