Node,Global Id,X,Y,Z,Vx Vel,Vy Vel,Vz Vel,Press,Temp,Scal1,TurbK,TurbD,HeatFlux,Shear Mag,NVol,Density,Mach
724,233,242.438,1412.06,0,54914.9,-7.58532E+06,0,-3.99241E+06,273.15,0,23.1268,586.775,0,0,0,1.20473E-06,0
725,234,85.7811,1196.71,0,-110889,-7.78025E+06,0,-3.35329E+06,273.15,0,23.1667,713.495,0,0,0,1.20473E-06,0
726,235,753.027,1732.83,0,-2886.9,-8.23672E+06,0,-3.12246E+06,273.15,0,27.0101,4374.25,0,0,0,1.20473E-06,0
727,228,716.976,1244.47,0,335144,-7.64959E+06,0,-4.71688E+06,273.15,0,23.3193,973.527,0,0,0,1.20473E-06,0
728,229,495.664,1261.95,0,276064,-7.09686E+06,0,-1.27619E+06,273.15,0,22.4255,666.092,0,0,0,1.20473E-06,0
729,230,689.318,1314.88,0,222256,-7.6335E+06,0,-5.19576E+06,273.15,0,23.3161,747.95,0,0,0,1.20473E-06,0
730,231,100.43,1276.91,0,-59566.7,-7.75916E+06,0,-3.4285E+06,273.15,0,23.1009,600.494,0,0,0,1.20473E-06,0
731,224,343.106,693.069,0,644890,-7.86948E+06,0,-1.53048E+07,273.15,0,24.3666,2467.39,0,0,0,1.20473E-06,0
732,225,226.577,765.182,0,772663,-7.95926E+06,0,-1.255E+07,273.15,0,24.4945,2395.38,0,0,0,1.20473E-06,0
733,226,229.657,500.074,0,1.53473E+06,-7.58031E+06,0,-1.41555E+07,273.15,0,26.4432,3573.93,0,0,0,1.20473E-06,0
734,227,116.949,673.35,0,1.18401E+06,-7.72161E+06,0,-8.95349E+06,273.15,0,27.0212,4175.83,0,0,0,1.20473E-06,0
735,220,786.508,778.958,0,851612,-8.28923E+06,0,-1.60948E+07,273.15,0,26.8122,6024.82,0,0,0,1.20473E-06,0
736,221,551.419,748.792,0,310093,-7.87683E+06,0,-1.38031E+07,273.15,0,23.3314,2189.88,0,0,0,1.20473E-06,0
737,222,644.362,636.227,0,449703,-7.74121E+06,0,-1.37959E+07,273.15,0,23.8906,2382.22,0,0,0,1.20473E-06,0
738,223,795.198,855.416,0,1.01041E+06,-8.15599E+06,0,-1.3667E+07,273.15,0,26.2646,5561.24,0,0,0,1.20473E-06,0
739,216,938.313,266.695,0,1.10982E+06,-5.97449E+06,0,-9.28523E+06,273.15,0,28.7189,10563.2,0,0,0,1.20473E-06,0
740,217,817.185,296.728,0,2.27463E+06,-6.99566E+06,0,-1.72654E+07,273.15,0,24.7216,3840.43,0,0,0,1.20473E-06,0
741,218,866.725,353.352,0,2.59705E+06,-7.09375E+06,0,-1.80298E+07,273.15,0,26.8841,4624.45,0,0,0,1.20473E-06,0
742,219,914.259,197.033,0,716446,-5.48651E+06,0,-8.07797E+06,273.15,0,26.8759,14017.9,0,0,0,1.20473E-06,0
743,212,931.145,414.284,0,2.38365E+06,-7.2444E+06,0,-2.18228E+07,273.15,0,30.9436,9077.15,0,0,0,1.20473E-06,0
744,213,669.974,70.354,0,2.7316E+06,655109,0,1.56181E+07,273.15,0,58.372,148981,0,0,0,1.20473E-06,0
745,214,740.333,209.058,0,2.27172E+06,-5.76365E+06,0,-1.08282E+07,273.15,0,24.9931,11011.5,0,0,0,1.20473E-06,0
746,215,744.819,67.6052,0,2.26148E+06,1.62426E+06,0,1.59495E+07,273.15,0,57.876,157556,0,0,0,1.20473E-06,0
747,208,117.276,104.804,0,-520773,-3.56942E+06,0,-323468,273.15,0,44.9382,69101.7,0,0,0,1.20473E-06,0
748,209,41.1088,151.463,0,-255245,-6.22473E+06,0,-1.28283E+07,273.15,0,39.4004,32845.1,0,0,0,1.20473E-06,0
749,210,921.303,463.853,0,2.44271E+06,-7.6324E+06,0,-2.40143E+07,273.15,0,30.5948,8055.27,0,0,0,1.20473E-06,0
750,211,829.76,349.995,0,2.47062E+06,-7.2155E+06,0,-1.75989E+07,273.15,0,25.5814,3822.61,0,0,0,1.20473E-06,0
751,204,158.989,112.593,0,-1.03078E+06,-3.81378E+06,0,-54747.6,273.15,0,42.336,58345.1,0,0,0,1.20473E-06,0
752,205,217.745,77.4831,0,-1.62396E+06,1.51781E+06,0,1.8402E+07,273.15,0,66.175,142227,0,0,0,1.20473E-06,0
753,206,126.542,144.55,0,-330269,-5.63646E+06,0,-8.46858E+06,273.15,0,38.72,37570.9,0,0,0,1.20473E-06,0
754,207,84.3224,169.588,0,-171096,-6.58317E+06,0,-1.43452E+07,273.15,0,37.0757,26426.3,0,0,0,1.20473E-06,0
755,200,42.9923,238.235,0,29181.6,-7.75418E+06,0,-1.9178E+07,273.15,0,34.7157,14842.2,0,0,0,1.20473E-06,0
756,201,130.446,184.927,0,-143426,-6.61821E+06,0,-1.33927E+07,273.15,0,35.2011,22155.4,0,0,0,1.20473E-06,0
757,202,41.3036,194.698,0,-78665.4,-7.19198E+06,0,-1.73954E+07,273.15,0,36.2151,20273.5,0,0,0,1.20473E-06,0
758,203,155.255,34.927,0,-474946,602086,0,1.94193E+07,273.15,0,42.3929,86198.3,0,0,0,1.20473E-06,0
759,196,759.447,1935.66,0,-28892.5,-8.0482E+06,0,-495914,273.15,0,27.2673,5444.9,0,0,0,1.20473E-06,0
760,197,270.508,33.6741,0,-1.07548E+06,242638,0,1.86374E+07,273.15,0,65.4831,124929,0,0,0,1.20473E-06,0
761,198,203.154,121.286,0,-1.14883E+06,-3.63967E+06,0,2.70092E+06,273.15,0,40.6597,54262.1,0,0,0,1.20473E-06,0
762,199,234.737,38.3345,0,-888759,-224464,0,1.85869E+07,273.15,0,66.7485,131074,0,0,0,1.20473E-06,0
763,192,967.987,139.387,0,-1.23106E+06,-2.6459E+06,0,8.81116E+06,273.15,0,40.2568,57354.1,0,0,0,1.20473E-06,0
764,193,888.589,31.2938,0,-694986,965665,0,1.69801E+07,273.15,0,74.8531,160692,0,0,0,1.20473E-06,0
765,194,928.038,32.3403,0,214950,-60375.2,0,1.68752E+07,273.15,0,79.574,151604,0,0,0,1.20473E-06,0
766,195,972.843,66.0424,0,106830,685258,0,1.72315E+07,273.15,0,81.2424,144924,0,0,0,1.20473E-06,0
767,828,772.299,1619.52,0,-6027.39,-8.50062E+06,0,-4.57488E+06,273.15,0,26.8872,4192.48,0,0,0,1.20473E-06,0
768,829,733.387,1568.98,0,11409,-8.09787E+06,0,-5.06075E+06,273.15,0,25.2159,1981.72,0,0,0,1.20473E-06,0
769,830,764.477,1516.83,0,-9399.55,-8.41116E+06,0,-5.43934E+06,273.15,0,25.6366,2675.86,0,0,0,1.20473E-06,0
770,831,772.016,1449.51,0,-6613.02,-8.4551E+06,0,-5.75538E+06,273.15,0,25.1445,2182.61,0,0,0,1.20473E-06,0
771,824,172.248,1228.01,0,-172572,-7.47959E+06,0,-2.42515E+06,273.15,0,22.8058,626.387,0,0,0,1.20473E-06,0
772,825,390.995,1151.3,0,53732.5,-7.16224E+06,0,-1.5533E+06,273.15,0,22.4719,930.917,0,0,0,1.20473E-06,0
773,826,333.96,1181.02,0,-57814.6,-7.05021E+06,0,-1.00263E+06,273.15,0,22.5149,795.423,0,0,0,1.20473E-06,0
774,827,382.93,1084.09,0,154982,-7.57919E+06,0,-6.67237E+06,273.15,0,22.6123,1202.45,0,0,0,1.20473E-06,0
775,820,214.68,1253.99,0,-125283,-7.37718E+06,0,-2.01696E+06,273.15,0,22.8065,608.355,0,0,0,1.20473E-06,0
776,821,277.038,1215.81,0,-169059,-7.04531E+06,0,-870540,273.15,0,22.6379,678.089,0,0,0,1.20473E-06,0
777,822,168.841,1190.87,0,-231703,-7.48093E+06,0,-2.45982E+06,273.15,0,22.802,677.717,0,0,0,1.20473E-06,0
778,823,245.112,1200.92,0,-205369,-7.18137E+06,0,-1.27136E+06,273.15,0,22.6882,677.529,0,0,0,1.20473E-06,0
779,816,667.822,1011.28,0,387149,-7.98777E+06,0,-8.66369E+06,273.15,0,23.0187,1767.37,0,0,0,1.20473E-06,0
780,817,605.853,994.691,0,192697,-8.06096E+06,0,-1.10644E+07,273.15,0,22.8124,1727.18,0,0,0,1.20473E-06,0
781,818,647.894,928.546,0,222524,-8.20329E+06,0,-1.32084E+07,273.15,0,23.1726,2099.04,0,0,0,1.20473E-06,0
782,819,374.2,1241.53,0,75657.5,-6.82104E+06,0,131580,273.15,0,22.5149,666.272,0,0,0,1.20473E-06,0
783,812,645.14,774.246,0,394766,-8.062E+06,0,-1.53541E+07,273.15,0,23.5349,2450.17,0,0,0,1.20473E-06,0
784,813,669.337,868.341,0,300634,-8.24542E+06,0,-1.49424E+07,273.15,0,23.4628,2380.59,0,0,0,1.20473E-06,0
785,814,684.263,831.867,0,359934,-8.24371E+06,0,-1.57085E+07,273.15,0,23.7639,2625.49,0,0,0,1.20473E-06,0
786,815,642.237,993.723,0,262270,-8.06471E+06,0,-1.03845E+07,273.15,0,22.9386,1796.23,0,0,0,1.20473E-06,0
787,808,635.413,1173.23,0,549428,-7.26666E+06,0,-1.91609E+06,273.15,0,22.6986,833.553,0,0,0,1.20473E-06,0
788,809,635.742,1076.04,0,419241,-7.67596E+06,0,-4.33737E+06,273.15,0,22.6977,1293.01,0,0,0,1.20473E-06,0
789,810,610.337,1052.6,0,297713,-7.8566E+06,0,-7.13954E+06,273.15,0,22.6718,1428.05,0,0,0,1.20473E-06,0
790,811,684.713,791.029,0,390691,-8.18265E+06,0,-1.59655E+07,273.15,0,23.8738,2704.45,0,0,0,1.20473E-06,0
791,804,624.458,1218.71,0,502431,-7.27955E+06,0,-2.41734E+06,273.15,0,22.6659,731.487,0,0,0,1.20473E-06,0
792,805,570.31,1223.38,0,435265,-7.20172E+06,0,-1.6298E+06,273.15,0,22.4161,709.107,0,0,0,1.20473E-06,0
793,806,672.665,1234.56,0,424140,-7.39348E+06,0,-3.72726E+06,273.15,0,22.9654,773.41,0,0,0,1.20473E-06,0
794,807,710.105,1210.8,0,460777,-7.53701E+06,0,-4.16752E+06,273.15,0,23.1597,1002.91,0,0,0,1.20473E-06,0
795,800,463.497,1111.34,0,221990,-7.52213E+06,0,-3.60747E+06,273.15,0,22.5211,1135.13,0,0,0,1.20473E-06,0
796,801,509.735,1041.05,0,224155,-7.92662E+06,0,-9.64778E+06,273.15,0,22.6688,1444.83,0,0,0,1.20473E-06,0
797,802,471.515,1034.07,0,217604,-7.94539E+06,0,-1.08006E+07,273.15,0,22.725,1504.02,0,0,0,1.20473E-06,0
798,803,466.494,929.06,0,355055,-7.99904E+06,0,-1.37174E+07,273.15,0,23.059,1965.54,0,0,0,1.20473E-06,0
799,796,817.615,1005.77,0,1.70525E+06,-7.18417E+06,0,-8.87052E+06,273.15,0,24.9201,3471.29,0,0,0,1.20473E-06,0
800,797,819.341,963.494,0,1.61592E+06,-7.37989E+06,0,-9.57326E+06,273.15,0,25.4062,4191.7,0,0,0,1.20473E-06,0
801,798,758.932,1038.42,0,1.2475E+06,-7.8025E+06,0,-6.62632E+06,273.15,0,23.9589,2408.24,0,0,0,1.20473E-06,0
802,799,812.608,1049.27,0,1.74252E+06,-7.01755E+06,0,-8.62094E+06,273.15,0,24.4769,2795.08,0,0,0,1.20473E-06,0
803,792,333.462,954.933,0,440612,-7.80287E+06,0,-1.06658E+07,273.15,0,23.141,1650.84,0,0,0,1.20473E-06,0
804,793,801.571,1089.81,0,1.67007E+06,-7.07354E+06,0,-8.82212E+06,273.15,0,24.2049,2344.12,0,0,0,1.20473E-06,0
805,794,792.152,1126.28,0,1.4983E+06,-7.19914E+06,0,-9.24353E+06,273.15,0,24.0393,2018.76,0,0,0,1.20473E-06,0
806,795,745.74,1078.38,0,1.11977E+06,-7.70512E+06,0,-4.81382E+06,273.15,0,23.6107,1931.17,0,0,0,1.20473E-06,0
807,788,485.624,736.755,0,259687,-7.81085E+06,0,-1.37829E+07,273.15,0,23.4244,2176.96,0,0,0,1.20473E-06,0
808,789,383.705,903.055,0,530588,-7.91479E+06,0,-1.31303E+07,273.15,0,23.2507,1969.8,0,0,0,1.20473E-06,0
809,790,133.111,930.446,0,-68808.4,-7.67547E+06,0,-5.70489E+06,273.15,0,23.9125,1717.48,0,0,0,1.20473E-06,0
810,791,98.537,1028.59,0,-233577,-7.70145E+06,0,-4.58793E+06,273.15,0,23.5645,1241.92,0,0,0,1.20473E-06,0
811,784,329.335,772.463,0,713324,-7.93655E+06,0,-1.47108E+07,273.15,0,23.9583,2283.17,0,0,0,1.20473E-06,0
812,785,299.524,827.226,0,686194,-7.92484E+06,0,-1.31233E+07,273.15,0,23.7894,2117.7,0,0,0,1.20473E-06,0
813,786,77.4986,769.277,0,362821,-7.57598E+06,0,-5.96938E+06,273.15,0,26.2757,3563.1,0,0,0,1.20473E-06,0
814,787,76.08,841.868,0,30821.7,-7.60738E+06,0,-5.52178E+06,273.15,0,25.3187,2715.01,0,0,0,1.20473E-06,0
815,780,28.7553,1038.34,0,-90400.7,-7.80319E+06,0,-4.87933E+06,273.15,0,24.038,1356.83,0,0,0,1.20473E-06,0
816,781,66.417,964.697,0,-177013,-7.69508E+06,0,-4.9755E+06,273.15,0,24.3128,1791.1,0,0,0,1.20473E-06,0
817,782,44.724,855.592,0,-18843.4,-7.57452E+06,0,-4.89335E+06,273.15,0,25.4583,2802.66,0,0,0,1.20473E-06,0
818,783,337.859,842.158,0,619749,-7.91773E+06,0,-1.36202E+07,273.15,0,23.589,2087.17,0,0,0,1.20473E-06,0
819,776,754.808,440.862,0,1.70358E+06,-7.50419E+06,0,-1.43043E+07,273.15,0,25.7228,4332.64,0,0,0,1.20473E-06,0
820,777,775.535,534.136,0,1.72908E+06,-7.7684E+06,0,-1.60675E+07,273.15,0,27.0034,5528.77,0,0,0,1.20473E-06,0
821,778,802.416,497.664,0,2.18555E+06,-7.71794E+06,0,-1.75897E+07,273.15,0,27.4897,5638.26,0,0,0,1.20473E-06,0
822,779,886.149,557.769,0,2.30334E+06,-8.14179E+06,0,-2.45222E+07,273.15,0,29.6294,7579.88,0,0,0,1.20473E-06,0
823,772,793.63,597.682,0,1.54807E+06,-8.07444E+06,0,-1.80619E+07,273.15,0,27.7173,6437.76,0,0,0,1.20473E-06,0
824,773,754.63,573.776,0,1.33928E+06,-7.80477E+06,0,-1.51359E+07,273.15,0,26.4142,5000.54,0,0,0,1.20473E-06,0
825,774,751.831,661.015,0,965972,-8.06171E+06,0,-1.62625E+07,273.15,0,26.2008,4863.15,0,0,0,1.20473E-06,0
826,775,719.952,630.848,0,759504,-7.84527E+06,0,-1.46021E+07,273.15,0,25.2303,3699.41,0,0,0,1.20473E-06,0
827,768,717.221,512.461,0,1.00414E+06,-7.53418E+06,0,-1.27108E+07,273.15,0,25.26,3647.89,0,0,0,1.20473E-06,0
828,769,811.853,759.367,0,1.16812E+06,-8.2262E+06,0,-1.6911E+07,273.15,0,27.7823,7216.17,0,0,0,1.20473E-06,0
829,770,679.35,615.64,0,502596,-7.70045E+06,0,-1.3376E+07,273.15,0,24.4094,2721.87,0,0,0,1.20473E-06,0
830,771,692.119,683.933,0,509666,-7.93676E+06,0,-1.50649E+07,273.15,0,24.3483,2916.18,0,0,0,1.20473E-06,0
831,892,863.263,824.913,0,1.76613E+06,-7.9009E+06,0,-1.49834E+07,273.15,0,28.189,7873.86,0,0,0,1.20473E-06,0
832,893,891.284,727.999,0,1.96544E+06,-8.18327E+06,0,-2.00019E+07,273.15,0,29.7973,9560.89,0,0,0,1.20473E-06,0
833,894,585.057,727.14,0,382636,-7.89419E+06,0,-1.41523E+07,273.15,0,23.4141,2230.91,0,0,0,1.20473E-06,0
834,895,468.071,854.381,0,345092,-7.94544E+06,0,-1.40223E+07,273.15,0,23.2293,2151.32,0,0,0,1.20473E-06,0
835,888,898.078,162.782,0,842131,-5.08043E+06,0,-7.10363E+06,273.15,0,27.7779,24084.1,0,0,0,1.20473E-06,0
836,889,806.461,90.0472,0,2.23314E+06,1.99816E+06,0,1.6377E+07,273.15,0,54.5858,151021,0,0,0,1.20473E-06,0
837,890,829.957,164.884,0,2.47539E+06,-5.14832E+06,0,-1.03297E+07,273.15,0,27.1079,22611.8,0,0,0,1.20473E-06,0
838,891,780.819,131.807,0,2.67362E+06,-3.19581E+06,0,-753243,273.15,0,33.4449,57098,0,0,0,1.20473E-06,0
839,884,866.4,63.2847,0,-1.15446E+06,2.16E+06,0,1.75671E+07,273.15,0,90.8456,217102,0,0,0,1.20473E-06,0
840,885,844.412,227.67,0,1.99831E+06,-6.29147E+06,0,-1.512E+07,273.15,0,24.8449,6674.46,0,0,0,1.20473E-06,0
841,886,758.485,171.202,0,2.48237E+06,-4.95759E+06,0,-7.95549E+06,273.15,0,27.4639,24350.7,0,0,0,1.20473E-06,0
842,887,811.622,259.382,0,2.2495E+06,-6.73236E+06,0,-1.64852E+07,273.15,0,24.3284,4372.11,0,0,0,1.20473E-06,0
843,880,764.697,99.7516,0,2.11192E+06,108224,0,1.11489E+07,273.15,0,43.4517,105606,0,0,0,1.20473E-06,0
844,881,900.17,263.469,0,1.60164E+06,-6.31211E+06,0,-1.35301E+07,273.15,0,26.0846,6399.06,0,0,0,1.20473E-06,0
845,882,894.317,325.951,0,2.31807E+06,-6.78571E+06,0,-1.6401E+07,273.15,0,27.1861,5302.63,0,0,0,1.20473E-06,0
846,883,943.358,329.723,0,1.91935E+06,-6.51607E+06,0,-1.43009E+07,273.15,0,30.6242,10998.5,0,0,0,1.20473E-06,0
847,876,171.252,1591.35,0,62325.6,-8.08227E+06,0,-4.36803E+06,273.15,0,23.8753,580.381,0,0,0,1.20473E-06,0
848,877,105.378,67.025,0,-472226,22053.3,0,1.59128E+07,273.15,0,50.3533,116284,0,0,0,1.20473E-06,0
849,878,759.691,363.509,0,1.85383E+06,-7.34852E+06,0,-1.51202E+07,273.15,0,25.0816,3993.07,0,0,0,1.20473E-06,0
850,879,566.769,43.0851,0,2.98091E+06,-175194,0,1.88151E+07,273.15,0,71.5668,178476,0,0,0,1.20473E-06,0
851,872,67.5037,1580.96,0,50532.4,-8.38391E+06,0,-4.21909E+06,273.15,0,24.2384,656.393,0,0,0,1.20473E-06,0
852,873,25.5622,1448.81,0,9848.3,-8.26003E+06,0,-4.63144E+06,273.15,0,24.0409,623.297,0,0,0,1.20473E-06,0
853,874,30.601,1526.5,0,25175.4,-8.3827E+06,0,-4.49611E+06,273.15,0,24.1669,638.119,0,0,0,1.20473E-06,0
854,875,128.643,1697.22,0,40198.3,-8.17984E+06,0,-3.40238E+06,273.15,0,24.1696,581.803,0,0,0,1.20473E-06,0
855,868,439.222,1508.41,0,41642,-7.55226E+06,0,-4.84408E+06,273.15,0,22.8928,549.504,0,0,0,1.20473E-06,0
856,869,251.056,1694.43,0,52410.7,-7.88329E+06,0,-3.4799E+06,273.15,0,23.9784,687.313,0,0,0,1.20473E-06,0
857,870,384.072,1574.22,0,40836.1,-7.43431E+06,0,-4.64186E+06,273.15,0,23.0873,542.044,0,0,0,1.20473E-06,0
858,871,282.74,1585.76,0,60780.7,-7.63521E+06,0,-4.55998E+06,273.15,0,23.6217,624.608,0,0,0,1.20473E-06,0
859,864,301.699,1396.26,0,72962.9,-7.25887E+06,0,-3.80739E+06,273.15,0,23.0088,582.355,0,0,0,1.20473E-06,0
860,865,326.831,1490.5,0,63342.2,-7.36618E+06,0,-4.66874E+06,273.15,0,23.2303,572.536,0,0,0,1.20473E-06,0
861,866,385.658,1465.8,0,54561,-7.31707E+06,0,-4.64916E+06,273.15,0,22.9219,536.848,0,0,0,1.20473E-06,0
862,867,375.049,1423.19,0,56815.5,-7.21294E+06,0,-4.14543E+06,273.15,0,22.8988,545.769,0,0,0,1.20473E-06,0
863,860,461.746,1577.6,0,29495.4,-7.74902E+06,0,-4.74603E+06,273.15,0,23.0962,556.481,0,0,0,1.20473E-06,0
864,861,431.301,1411.57,0,65105.3,-7.30916E+06,0,-4.1217E+06,273.15,0,22.7146,558.573,0,0,0,1.20473E-06,0
865,862,278.053,1424.94,0,75250.4,-7.42859E+06,0,-4.10928E+06,273.15,0,23.1104,590.314,0,0,0,1.20473E-06,0
866,863,286.805,1467.55,0,72029.6,-7.47179E+06,0,-4.52338E+06,273.15,0,23.22,590.239,0,0,0,1.20473E-06,0
867,856,171.523,245.781,0,370698,-7.00646E+06,0,-1.24971E+07,273.15,0,31.4633,12003,0,0,0,1.20473E-06,0
868,857,97.7743,299.306,0,407867,-7.95962E+06,0,-1.72067E+07,273.15,0,33.2276,10942.2,0,0,0,1.20473E-06,0
869,858,215.396,1765.53,0,43737.7,-8.02049E+06,0,-2.62719E+06,273.15,0,24.1323,691.453,0,0,0,1.20473E-06,0
870,859,66.334,1690.12,0,29796.4,-8.39488E+06,0,-3.48185E+06,273.15,0,24.5102,729.735,0,0,0,1.20473E-06,0
871,852,393.033,380.701,0,497605,-7.13181E+06,0,-1.1772E+07,273.15,0,24.848,2209.15,0,0,0,1.20473E-06,0
872,853,294.606,358.478,0,1.06215E+06,-6.92109E+06,0,-1.03107E+07,273.15,0,25.9132,3511.04,0,0,0,1.20473E-06,0
873,854,159.814,353.668,0,1.40592E+06,-7.57379E+06,0,-1.29277E+07,273.15,0,29.5032,6338.9,0,0,0,1.20473E-06,0
874,855,190.811,280.648,0,1.00498E+06,-7.08595E+06,0,-1.14543E+07,273.15,0,29.2273,7510.93,0,0,0,1.20473E-06,0
875,848,370.141,312.003,0,741721,-6.72503E+06,0,-9.86785E+06,273.15,0,24.9143,2702.35,0,0,0,1.20473E-06,0
876,849,459.196,271.649,0,386463,-6.54842E+06,0,-1.00192E+07,273.15,0,23.5985,2272.36,0,0,0,1.20473E-06,0
877,850,273.815,459.961,0,1.05266E+06,-7.41362E+06,0,-1.37951E+07,273.15,0,25.9853,3285.09,0,0,0,1.20473E-06,0
878,851,405.705,527.367,0,321613,-7.53872E+06,0,-1.35406E+07,273.15,0,24.6782,2333.63,0,0,0,1.20473E-06,0
879,844,99.9349,408.095,0,945910,-8.02406E+06,0,-1.34847E+07,273.15,0,32.191,8922.16,0,0,0,1.20473E-06,0
880,845,221.312,248.84,0,612146,-6.45466E+06,0,-7.87196E+06,273.15,0,28.7685,8795.3,0,0,0,1.20473E-06,0
881,846,317.802,279.122,0,1.1969E+06,-6.33336E+06,0,-6.60541E+06,273.15,0,25.6352,4056.45,0,0,0,1.20473E-06,0
882,847,520.179,390.15,0,220688,-7.19429E+06,0,-1.27362E+07,273.15,0,24.0786,1798.84,0,0,0,1.20473E-06,0
883,840,605.467,1588.06,0,40352.2,-7.96386E+06,0,-4.82287E+06,273.15,0,23.2968,530.043,0,0,0,1.20473E-06,0
884,841,28.2412,561.781,0,504316,-7.70572E+06,0,-7.14444E+06,273.15,0,30.9073,9298.03,0,0,0,1.20473E-06,0
885,842,23.5726,340.155,0,129298,-8.25227E+06,0,-1.79858E+07,273.15,0,33.8477,12858.5,0,0,0,1.20473E-06,0
886,843,196.18,340.91,0,1.58952E+06,-7.22103E+06,0,-1.11657E+07,273.15,0,27.909,4884.13,0,0,0,1.20473E-06,0
887,836,615.642,1857.42,0,27969.9,-7.95849E+06,0,-1.35707E+06,273.15,0,23.6537,549.681,0,0,0,1.20473E-06,0
888,837,713.868,1724.86,0,28348.8,-8.03321E+06,0,-3.20536E+06,273.15,0,24.8782,1436.82,0,0,0,1.20473E-06,0
889,838,705.577,1686.95,0,23118.9,-8.03959E+06,0,-3.73564E+06,273.15,0,24.5922,1238.67,0,0,0,1.20473E-06,0
890,839,673.93,1582.95,0,33956.4,-7.98461E+06,0,-4.94213E+06,273.15,0,23.7401,720.854,0,0,0,1.20473E-06,0
891,832,499.471,1331.58,0,208196,-7.26896E+06,0,-2.89345E+06,273.15,0,22.5201,598.312,0,0,0,1.20473E-06,0
892,833,609.128,1289.49,0,372591,-7.39925E+06,0,-3.41882E+06,273.15,0,22.6672,625.522,0,0,0,1.20473E-06,0
893,834,490.045,1415.12,0,107341,-7.51412E+06,0,-4.29583E+06,273.15,0,22.6936,559.87,0,0,0,1.20473E-06,0
894,835,464.034,1349.3,0,151608,-7.21695E+06,0,-2.96057E+06,273.15,0,22.5804,593.329,0,0,0,1.20473E-06,0
895,956,585.957,1826.84,0,21484.2,-7.96194E+06,0,-1.77979E+06,273.15,0,23.5649,519.762,0,0,0,1.20473E-06,0
896,957,516.272,1835.09,0,15793.9,-7.92654E+06,0,-1.69516E+06,273.15,0,23.5496,535.974,0,0,0,1.20473E-06,0
897,958,537.837,1876.84,0,19183.4,-7.92145E+06,0,-1.07847E+06,273.15,0,23.5918,524.23,0,0,0,1.20473E-06,0
898,959,81.0324,1872.36,0,24902.3,-8.27855E+06,0,-1.17463E+06,273.15,0,24.4793,682.824,0,0,0,1.20473E-06,0
899,952,445.526,1771.49,0,12342.3,-7.71683E+06,0,-2.63766E+06,273.15,0,23.4716,601.988,0,0,0,1.20473E-06,0
900,953,369.276,1798.58,0,19941.3,-7.39011E+06,0,-2.23308E+06,273.15,0,23.3775,596.558,0,0,0,1.20473E-06,0
901,954,489.04,1694.01,0,12549.3,-7.88695E+06,0,-3.67149E+06,273.15,0,23.3805,554.009,0,0,0,1.20473E-06,0
902,955,576.74,1869.68,0,20362.1,-7.94589E+06,0,-1.17943E+06,273.15,0,23.5818,517.589,0,0,0,1.20473E-06,0
903,948,565.42,1726.6,0,19687.2,-7.98983E+06,0,-3.2381E+06,273.15,0,23.4648,513.131,0,0,0,1.20473E-06,0
904,949,577.541,1759.81,0,21440.4,-7.98079E+06,0,-2.76138E+06,273.15,0,23.5107,515.413,0,0,0,1.20473E-06,0
905,950,521.929,1785.89,0,12271.7,-7.95095E+06,0,-2.37736E+06,273.15,0,23.5054,527.885,0,0,0,1.20473E-06,0
906,951,357.598,1668.6,0,33653.7,-7.45867E+06,0,-3.92786E+06,273.15,0,23.3065,562.123,0,0,0,1.20473E-06,0
907,944,440.981,1891.3,0,10066.9,-7.62652E+06,0,-950045,273.15,0,23.5988,629.05,0,0,0,1.20473E-06,0
908,945,408.463,1883.73,0,12199.4,-7.45115E+06,0,-1.03463E+06,273.15,0,23.5136,628.993,0,0,0,1.20473E-06,0
909,946,476.975,1891.05,0,13159.9,-7.77715E+06,0,-914819,273.15,0,23.6207,599.163,0,0,0,1.20473E-06,0
910,947,479.623,1832.39,0,13833.8,-7.80173E+06,0,-1.70352E+06,273.15,0,23.5452,582.292,0,0,0,1.20473E-06,0
911,940,214.391,1428.45,0,61429.2,-7.7536E+06,0,-4.29621E+06,273.15,0,23.2481,576.971,0,0,0,1.20473E-06,0
912,941,319.715,1298.33,0,-17763.1,-6.90132E+06,0,-1.16109E+06,273.15,0,22.6667,594.284,0,0,0,1.20473E-06,0
913,942,240.623,1883.19,0,32569.8,-7.87577E+06,0,-1.00742E+06,273.15,0,24.2844,745.679,0,0,0,1.20473E-06,0
914,943,375.202,1979.43,0,16134.1,-7.27103E+06,0,-50937.3,273.15,0,23.4132,625.473,0,0,0,1.20473E-06,0
915,936,75.7939,1429.4,0,34421.1,-8.12819E+06,0,-4.53852E+06,273.15,0,23.7048,577.886,0,0,0,1.20473E-06,0
916,937,223.26,1518.24,0,81007.2,-7.87928E+06,0,-4.61192E+06,273.15,0,23.505,589.464,0,0,0,1.20473E-06,0
917,938,225.075,1302.46,0,-82379.1,-7.39178E+06,0,-2.45925E+06,273.15,0,22.8741,594.02,0,0,0,1.20473E-06,0
918,939,135.386,1302.18,0,-51476.3,-7.66094E+06,0,-3.35448E+06,273.15,0,22.9764,573.24,0,0,0,1.20473E-06,0
919,932,648.342,1416.61,0,104639,-7.80159E+06,0,-5.52629E+06,273.15,0,23.1361,570.231,0,0,0,1.20473E-06,0
920,933,584.179,1465.16,0,94218.1,-7.84138E+06,0,-5.35402E+06,273.15,0,23.0284,523.255,0,0,0,1.20473E-06,0
